C1 (V),C2 (V)
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.96346411699827
4.9658463589339,2.95994525162638
4.9658463589339,2.96346411699827
4.9658463589339,2.96346411699827
4.9658463589339,2.95994525162638
4.9658463589339,2.96346411699827
4.9658463589339,2.96346411699827
4.9658463589339,2.96346411699827
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.96346411699827
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.96346411699827
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.96228930796652,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
4.9658463589339,2.95994525162638
0.811210829029423,1.97818181286837
-0.0389243521753462,1.53832364138181
-0.0389243521753462,1.44331427634071
-0.0389243521753462,1.35886150741529
-0.0389243521753462,1.28144646923365
-0.0389243521753462,1.21458802716769
-0.0389243521753462,1.15124845047363
-0.0389243521753462,1.09494660452335
-0.0389243521753462,1.03864475857307
-0.0389243521753462,0.989380643366573
-0.0389243521753462,0.940116528160078
-0.0389243521753462,0.894371278325475
-0.0389243521753462,0.848626028490872
-0.0389243521753462,0.806399644028162
-0.0389243521753462,0.767692124937345
-0.0389243521753462,0.728984605846527
-0.0389243521753462,0.693795952127602
-0.0389243521753462,0.658607298408677
-0.0389243521753462,0.623418644689752
-0.0389243521753462,0.591748856342719
-0.0389243521753462,0.560079067995686
-0.0389243521753462,0.528409279648654
-0.0389243521753462,0.500258356673513
-0.0389243521753462,0.468588568326481
-0.0389243521753462,0.440437645351341
-0.0389243521753462,0.412286722376201
-0.0389243521753462,0.387654664772953
-0.0389243521753462,0.359503741797813
-0.0389243521753462,0.334871684194566
-0.0389243521753462,0.310239626591318
-0.0389243521753462,0.289126434359963
-0.0389243521753462,0.264494376756715
-0.0389243521753462,0.24338118452536
-0.0389243521753462,0.222267992294005
-0.0389243521753462,0.204673665434542
-0.0389243521753462,0.183560473203187
-0.0389243521753462,0.165966146343725
-0.0389243521753462,0.148371819484262
-0.0389243521753462,0.1307774926248
-0.0389243521753462,0.113183165765337
-0.0389243521753462,0.0991077042777671
-0.0389243521753462,0.0850322427901971
-0.0389243521753462,0.0709567813026269
-0.0389243521753462,0.0604001851869493
-0.0389243521753462,0.0498435890712718
-0.0389243521753462,0.0392869929555943
-0.0389243521753462,0.0322492622118092
-0.0389243521753462,0.0252115314680242
-0.0389243521753462,0.0181738007242392
-0.0389243521753462,0.0111360699804542
-0.0389243521753462,0.00409833923666914
-0.0389243521753462,0.000579473864776636
-0.0389243521753462,-0.00293939150711586
-0.0389243521753462,-0.00645825687900836
-0.0353673012079622,-0.00997712225090086
-0.0353673012079622,-0.0134959876227934
-0.0353673012079622,-0.0170148529946859
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.0275714491103635
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.024052583738471
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
-0.0353673012079622,-0.0205337183665785
